mz	Intensity	SN	Resolution
149.88086	810709		867171
149.89684	784983		803693
149.90211	789144		951653
149.90839	905209		557152
149.9453	942718		648746
149.95522	912735		709870
149.95905	840800		939456
149.98222	875491		739494
150.00638	894182		917705
150.01123	817831		972322
150.04732	841676		557271
150.06501	1001327		824070
150.07794	850289		635529
150.1231	895991		814520
150.13159	946168		756093
150.14705	808314		553444
150.17114	793342		731475
150.1819	982015		776652
150.2716	887308		898732
150.33431	852629		767789
150.34182	819798		874574
150.34494	856663		757305
150.37032	820058		758370
150.38304	864604		963080
150.42267	834498		498257
150.48505	843435		826547
150.53258	858258		603885
150.56821	838327		938528
150.57226	804471		933371
150.59327	794554		900687
150.59569	823227		1037112
150.74139	998480		750388
150.77293	789141		815857
150.78561	853078		815475
150.80886	848410		964425
150.853	885664		791398
150.88519	781893		752264
150.89542	795175		391711
150.90656	788456		990655
150.92528	781035		926816
150.93163	850412		590450
150.9953	824693		682143
151.02911	857018		878827
151.0684	810176		789092
151.2216	814743		927059
151.23126	847064		797525
151.27445	804863		693743
151.28198	781856		905811
151.31444	795237		857240
151.36254	850540		792295
151.38061	794030		863424
151.42368	807477		990982
151.4484	802585		621342
151.4627	794363		862655
151.49349	911999		761893
151.51395	819810		523302
151.53788	792710		827352
151.64862	783319		862881
151.65565	811160		997171
151.67092	812122		573408
151.68913	893661		1014636
151.72778	884419		650503
151.73886	783364		616541
151.76032	809256		722405
151.76352	787304		1000848
151.76922	782121		1057146
151.78443	840555		906539
151.88814	801083		941041
151.89763	805885		859145
151.90252	1120445		663595
151.92962	827202		556286
151.99269	871659		524298
152.01743	825103		752136
152.0332	853201		844946
152.04498	790035		835733
152.09306	1117851		784653
152.12581	848096		781952
152.12628	981984		802737
152.15007	1045411		860779
152.15737	806213		566835
152.1609	865957		927569
152.20038	852267		796556
152.25899	796340		835381
152.27914	910327		697902
152.30222	836411		667104
152.33647	807488		710513
152.36059	820868		652628
152.37066	786118		937323
152.40489	814539		854336
152.40592	854987		1073175
152.44324	785553		797340
152.44516	829553		637381
152.46446	827476		850420
152.46588	797109		596415
152.48796	850584		867413
152.51413	843868		688008
152.54755	783105		622308
152.57823	806950		901506
152.58126	834023		597945
152.64474	886769		734320
152.65598	804850		826587
152.66132	902547		593360
152.66169	823859		573243
152.70847	845243		887625
152.73551	810559		833533
152.77909	899014		836653
152.90128	837785		370338
152.90917	819770		570236
152.91182	785499		1061259
152.94187	781856		1101885
152.95137	815649		410900
152.95463	840610		715703
152.97053	889380		985265
152.98181	855718		926818
152.99266	869544		978215
153.00002	793561		504005
153.0038	855593		1051511
153.05689	822770		581211
153.0764	862645		637803
153.11183	839547		811285
153.15088	937345		738515
153.1519	938113		820524
153.17422	810757		954802
153.18173	863814		904444
153.18858	784839		906918
153.19724	827208		1147658
153.19784	895560		791019
153.21257	818571		737465
153.23501	890638		850492
153.26157	854035		810845
153.315	796379		903749
153.33879	820991		642507
153.34774	840097		795917
153.39795	791977		827796
153.4149	861931		717725
153.41518	901675		902752
153.48307	802934		786937
153.49694	806393		617422
153.51153	867131		746291
153.53063	809790		882154
153.56003	937411		723381
153.56672	810884		1131843
153.57465	839045		708117
153.64534	818641		869090
153.64676	803857		888795
153.66814	950549		803747
153.67955	896342		766822
153.70717	858139		805507
153.71784	911389		492556
153.71885	787485		1046330
153.72054	809309		629202
153.72497	927198		613697
153.72552	800414		828654
153.72725	975006		760280
153.73493	806368		930050
153.73712	888608		703007
153.73887	831840		617291
153.75951	866724		862523
153.7989	836714		731498
153.82005	786285		742375
153.82308	825518		702063
153.83162	854383		839722
153.85648	888755		619183
153.88587	784888		891373
153.89792	861114		858958
153.93528	889856		716051
153.96663	793030		841375
153.97242	793287		969805
154.00226	892235		667641
154.00525	894156		645280
154.02186	790991		1035486
154.02883	817680		924853
154.03512	863057		554163
154.03967	817746		912245
154.05062	784915		570878
154.08755	825690		741418
154.09076	841690		513742
154.09252	812346		567938
154.10627	871293		604578
154.11673	812990		537197
154.13081	802977		779476
154.14093	876322		768346
154.17458	819048		795296
154.19567	820844		770430
154.19702	789036		864318
154.23052	1065841		687067
154.25156	1002485		776396
154.25918	819574		1033638
154.27685	864185		728630
154.30751	860606		810137
154.31789	820672		780111
154.39391	856781		781592
154.39457	814029		615016
154.44448	798101		645861
154.46298	797272		792102
154.50588	807519		1034299
154.55119	805127		642590
154.59309	830830		800000
154.61818	797618		920757
154.63848	801782		895702
154.64615	784695		937603
154.65515	792537		533181
154.6686	848763		749116
154.71597	786435		568022
154.7461	800712		632134
154.75555	889994		692423
154.80931	790867		863203
154.82091	833237		927679
154.82568	865365		829665
154.8448	799401		613232
154.90634	813027		578216
154.91982	798374		1006778
155.00408	895860		767853
155.02197	817591		640953
155.03208	792441		988276
155.16431	864527		812149
155.16616	876560		789937
155.30581	816040		671748
155.30757	790312		755105
155.32665	853739		814477
155.32706	833131		586315
155.34916	830767		906141
155.35424	934960		710731
155.39778	802936		963086
155.40245	813496		905162
155.42226	892348		941965
155.45665	789826		893286
155.47064	833668		955441
155.47349	986501		679219
155.48171	876742		822840
155.52351	835053		530177
155.58494	806232		977573
155.59025	796633		939157
155.62194	794143		689118
155.64141	818146		727153
155.71108	836078		644071
155.78736	876091		797733
155.83325	809412		864259
155.8568	833224		828675
155.85726	820808		892162
155.85993	816456		711947
155.88502	825613		811370
155.89098	793806		814551
155.90821	834129		817721
155.91415	981714		638312
155.93202	798421		743986
155.9629	882522		747279
155.97773	804637		1116519
155.98698	867039		892208
156.02469	971749		695471
156.03099	945830		885631
156.04466	795113		810147
156.0478	785641		786180
156.05099	813930		949576
156.07199	806318		856102
156.0782	924591		778892
156.0997	798643		722457
156.1216	954166		886247
156.12832	835320		713507
156.13072	803192		740500
156.14964	805947		634914
156.17266	822207		689807
156.17551	892864		1020474
156.206	888389		880687
156.24151	784012		733900
156.25457	872142		777588
156.26574	899504		540555
156.27931	805394		674174
156.288	963028		540432
156.32488	816411		853129
156.32784	861403		992775
156.33758	818077		889167
156.40512	872937		668903
156.41453	806635		981438
156.44229	784048		778865
156.45774	795986		667864
156.46774	881716		722598
156.52835	792383		872591
156.53175	826688		893875
156.56009	936517		803419
156.61119	828750		953446
156.61711	855567		596962
156.65763	904214		676159
156.67613	851290		759810
156.71349	808992		424589
156.7907	799278		727749
156.81249	853106		698921
156.87111	782653		675457
156.90074	871874		930672
157.0183	862999		900695
157.04007	864987		797508
157.05743	812383		901685
157.07231	940705		639757
157.08804	830180		650656
157.10042	872166		831178
157.10744	835816		718100
157.14633	896239		701722
157.25854	802819		735430
157.31641	835470		761195
157.31976	972623		743690
157.37378	855321		707249
157.39996	809565		818183
157.43216	889507		926155
157.44449	879014		862203
157.47004	818730		1024118
157.48222	890157		904819
157.52173	838004		652949
157.61689	792325		486615
157.62072	801222		558282
157.63605	903049		860308
157.66452	846094		775975
157.69019	857299		666492
157.69295	951412		445796
157.72135	890777		704121
157.74992	1024542		806634
157.76909	831714		817281
157.79107	784838		458872
157.8039	912552		825053
157.8385	824623		817910
157.86773	868660		653425
157.93885	841409		654566
157.95568	875141		1018935
157.96079	860869		738160
157.96124	1065990		875917
157.96674	1052807		663746
157.97597	871496		703093
157.98446	911498		854120
157.98506	823946		832324
157.99802	840716		867729
157.99961	794829		837833
158.02385	851537		737655
158.06819	870234		779207
158.0686	874650		706169
158.07009	816730		845050
158.16161	839211		755304
158.1627	795755		808332
158.16844	831116		409663
158.18699	1114672		821447
158.23131	949752		679777
158.28699	816387		837445
158.29805	818309		916413
158.3441	915662		930964
158.353	1051855		639819
158.36362	916369		648840
158.38289	815285		578952
158.39845	872408		692339
158.46531	788133		881193
158.51236	966189		731206
158.52164	802863		852294
158.52593	787248		744436
158.56169	810423		846723
158.57605	854138		951608
158.59576	790973		693182
158.6035	914111		647912
158.61065	859264		745921
158.6212	849250		608995
158.62271	832515		970717
158.63339	845253		780233
158.64422	857735		645020
158.67655	841293		823408
158.68986	817935		755539
158.69997	835665		798386
158.71005	798451		708990
158.71354	800788		636282
158.73324	888824		601254
158.76522	807646		807919
158.80009	900260		911943
158.81682	914472		965386
158.84183	856684		892684
158.8595	812272		839201
158.87636	893555		730678
158.95442	795714		837857
158.98284	926215		566696
158.98413	804136		508593
159.04006	907795		666636
159.04472	862867		685787
159.10604	811999		805747
159.12782	786211		789467
159.17886	865133		914276
159.19042	1172912		632760
159.19073	785136		877119
159.19821	870961		760273
159.22547	814838		1057931
159.23884	952569		518409
159.2417	1040377		776277
159.30373	803782		771809
159.34093	873997		573489
159.39591	843415		956424
159.42555	803741		817136
159.4353	822623		856880
159.47767	953127		592576
159.48664	790313		719331
159.53256	800754		570606
159.557	983607		660691
159.56659	812921		574913
159.56845	948729		741161
159.59813	866687		733232
159.64485	793992		860457
159.64818	812873		807361
159.6993	834099		467122
159.89654	818810		861916
159.93985	787714		759823
159.972	795336		774399
160.03769	827733		908987
160.05446	895129		883217
160.05726	788313		877487
160.07551	833437		710171
160.10611	820515		721283
160.1275	821031		677685
160.15757	874733		800749
160.18518	821299		942635
160.21047	799400		501531
160.22337	868026		814442
160.22648	873275		855653
160.23404	847100		685390
160.25288	816576		719717
160.25432	835008		685659
160.28893	960711		828514
160.38415	867674		877511
160.43322	788900		744545
160.46251	838634		872453
160.46779	787691		1047439
160.4736	909996		778438
160.4801	836845		673066
160.48509	848110		859916
160.49399	951472		655523
160.49905	832369		592761
160.52059	824694		559103
160.52847	1091703		800522
160.56583	813119		698855
160.58853	856963		654123
160.66108	799186		875296
160.7029	939354		800367
160.71916	793629		867413
160.74471	799843		784931
160.75421	816037		648455
160.77143	869160		643568
160.77492	1098665		888851
160.79528	810029		769765
160.83845	962998		882611
160.84849	882232		727739
160.85226	865336		791012
160.85825	811193		891331
160.88401	829439		676884
160.88841	911936		846846
160.92134	812358		776305
160.94888	1023052		877499
160.9933	818453		850926
161.0223	1006171		720016
161.05996	845474		776090
161.08766	787624		687900
161.10464	806571		663189
161.20693	857408		672143
161.27579	819150		750530
161.32929	837017		985814
161.34932	812829		846673
161.35764	921119		674207
161.37889	787811		798203
161.44425	878321		602673
161.45553	845363		967414
161.47579	823735		829598
161.52388	789633		791134
161.52945	859714		605267
161.53233	897347		803427
161.55354	819975		631809
161.56822	826794		592325
161.62679	856342		873706
161.64019	947609		543110
161.64529	807770		963826
161.65295	787484		621594
161.75659	895537		673313
161.76409	807539		736177
161.81616	799357		640853
161.82065	830270		708801
161.85011	806916		648408
161.87507	797097		619187
161.93722	917270		693923
162.00427	787236		890390
162.03154	793642		792454
162.03225	1027114		803392
162.07822	878708		559043
162.26862	804763		894274
